text,gender
" ""François #Hollande fait la morale sur la montée du FN alors qu'il en a fait le jeu par calcul électoral et par une politique qui a favorisé les inégalités. C’est pourtant facile d’expliquer que le FN fait parti du système et que l’ancien président est disqualifié.""",homme
"10000 € par poste supprimé. Voilà le tarif du parachute doré de Thomas Enders, le PDG d'Airbus. Il quittera l'entreprise le 10 avril prochain, avec une enveloppe de 36,8 millions d'€.",homme
"""Je suis mère isolée, et visiblement avec mes quatre enfants dont un handicapé, mes études de commerce et mon RSA, dans la société de Monsieur Macron, on est rien."" Kathia, maman d'un enfant autiste.",homme
"Il y a dans notre vie politique beaucoup d’irresponsabilité, d’inconstance, d’opportunisme. Le danger majeur c’est le nationalisme partout. J’estime qu’un ancien Président doit dire ça, c’est mon rôle d’alerter. #le79inter",homme
"Nathalie #Loiseau dit ne pas avoir été informée des détournements de fonds publics à l'ambassade de #France au Bénin (suite).\n\nEn 2012, le Service Central de Prévention de la Corruption saisissait le Procureur de la République auprès du #TGI de Paris.\n\nSignataire: François Badie ",homme
"Je ne soutiens pas particulièrement #Tapie mais demander 5 ans de prison, alors qu'il est malade et pas dangereux, et qu'il n'y a pas de place dans les prisons et qu'on relâche les djihadistes, cherchez l'erreur. Les bien-pensants vont me rétorquer que cela n'a rien à voir.",homme
"Au train où vont les choses, on va devoir voter les présidentielles avant les européennes.",homme
"Personne n’est et ne peut pas être au-dessus du Club FCGB . Le championnat 98\99 non mémorable de l’année. Lillian, Francois, Dominique dropsy etc..famille\nAllez Bordeaux!!\nNever give up ",homme
"[#Anciens] François #Grenet : « J’ai grandi ici, les @girondins c’est ma famille...»  #Girondins #Jplus1 ",homme
"Alors que le pape François propose un « élargissement des canaux migratoires réguliers », le cardinal Sarah nous met tous en garde.\nJe me désole que l’Église ne soit pas, à sa tête, en pleine communion d’esprit et que le Saint-Père fasse fausse route sur la question migratoire. ",homme
"Pendant que Macron tente de sortir de son Burn Out, on prend de l’énergie et du soleil à Amiens ! 1001 une personnes (pour être précis !) ce soir ! #JveuxDuSoleil",homme
"Park Jimin as ""Sophie-Philippine-Elisabeth de France"" (detail) by François-Hubert Drouais, 1763 pic.twitter.com/01IyjMoMt0",homme
Le tribunal administratif de Paris ordonne à @France2tv d'inviter François #Asselineau à son débat sur les #Européennes2019 :)\n#Frexit #UPR,homme
"Ce François Xavier Bellamy @fxbellamy est un OVNI politique.\nIntelligence, pédagogie, politesse, éloquence et humanité...\nCela fait du bien et relève le niveau.\nAvec @RafikSmati ce sont les 2 personnalités de la droite républicaine qui peuvent vraiment changer la donne.",homme
"Je ne crois pas que ce qui menace l’Europe, c’est le Brexit. La menace qui guette l’Europe, c’est tout ce qui a produit le Brexit. #LTD ",homme
"Interdit d'interdire  #IDI \n\nFrançois Ruffin (@Francois_Ruffin), facétieux, a raconté sur le plateau de #IDI son anecdote avec le ministère de la Culture \n\nA voir demain à 19h , sur #RTFrance : \n https://francais.rt.com/en-direct ",homme
"""C'est sous la présidence de François Hollande que le front national a montré qu'il était capable de gagner"" @DominiqueReynie #FrontNational #Hollande #LInfoDuVrai pic.twitter.com/RByj1Ha0JQ",homme
"Château de Madirac, gentilhommière dans le style de la Renaissance gasconne, construite en 1582 à La Romieu, dans le #Gers \n\nLe château est élevé en 1582 par François Georget, sculpteur et géomètre\nDes colonnes torses avec personnages encadrent la porte en plein cintre (photo 3) ",homme
"Ce matin j'ai voulu faire un #PoissonDAvril en disant du bien de @dupontaignan mais je n'ai pas réussi... \nMême en faisant semblant, c'est impossible.",homme
"François Hollande : ""L’extrême droite arrivera au pouvoir en France un jour""\n\n Vivre en Macronie, tome 2, c'est parti ! \n https://fr.ulule.com/macronie2/ \n\n Source: http://www.leparisien.fr/politique/francois-hollande-l-extreme-droite-arrivera-au-pouvoir-en-france-un-jour-31-03-2019-8043537.php …",homme
"François de Nomé, St. Paul Preaching to the Athenians, 17th c.\nhttp://art.thewalters.org/detail/37844/st-paul-preaching-to-the-athenians/ …\n#art #painting",homme
"En partenariat avec @KMBOcinema, 3 DVD du documentaire ""Le Temps des forêts"" de François Xavier-Drouet, dispo à partir du 2 avril, sont à gagner. Pour participer : RT + Follow @Silence_Action \nFin et TAS le 08/04/19 à 18:00 \n#concours #écologie\nhttps://www.kmbofilms.com/product-page/le-temps-des-for%C3%AAts …",homme
Donc dans l émission « ça commence aujourd’hui » la fille cachée de Claude François témoigne . Sa mère avait 13 ans quand elle a accouché . On nous parle d’amour et de liaison etc . Mais clairement c’est de la pedophilie les gens . Pourquoi vous dénoncez pas ?,homme
Ne passons pas en vain ce temps favorable du #Carême! Demandons à Dieu de nous aider sur un chemin de conversion véritable.,homme
"Videos https://video-streaming.orange.fr/tv/en-larmes-raquel-garrido-propose-a-marie-71-ans-sdf-de-venir-dormir-chez-elle-je-ne-supporte-pas-que-vous-dormiez-dans-votre-voiture-ce-soir-CNT000001eCssW.html …\nComédie honteuse, scandale, abomination, populisme, saloperie.\nRien est trop fort pour qualifier le dégoût que m'inspire Garido",homme
"Le pape François sur Messi : ""Les gens disent que c'est Dieu comme il disent ""je l'adore"". Ce sont des moyens populaires de s'exprimer. C'est un dieu avec le ballon. C'est agréable de voir comment il joue, mais ce n'est pas Dieu."" ",homme
" L'extrême droite arrivera-t-elle un jour au pouvoir en France, comme le prédit François Hollande ? \n\n#Sondage  Votez  RT",homme
"PRÉCIS DE ZÉROZOÏSME \nArt et philo. 4 tomes, 8e éd. \n\n#art #artiste #artcontemporain #musée #histoireDeLart #culture #livre #roman #actualité\n\nTOME 1-2-3-4 sur KINDLE et KOBO :\n\nhttps://www.amazon.fr/FRAN%C3%87OIS-PIERRE-BLEAU-dit-Z%C3%89RO-ZOO/e/B06XJPDYZ9/ref=ntt_dp_epwbk_0 …\n\nhttps://www.kobo.com/fr/fr/search?query=fran%C3%A7ois+pierre+bleau+%28dit+z%C3%A9ro+zoo%29 …\n\nLE SITE …https://precis-de-zerozoisme-de-zero-zoo.blogspot.ca/ ",homme
"""Une scène finale magnifique, ""on dirait que c'est joué tellement c'est beau !"", ""vous rendez audibles une parole humaine"", ""y a les visages, y a l'empathie. On pourrait dire : y a de l'amour !"" Charles Consigny et Christine Angot ont vu #Jveuxdusoleil, en salle le 3 avril !",homme
"Tout le monde a le droit à la beauté. Aussi, la céramique de Sèvres, ce savoir-faire français, ne doit pas être réservée à l'Elysée. Qu'on le trouve par exemple à la cantine de l'usine Luxfer. #ONPC",homme
"""Quel culot, François Hollande ! Il est quand même incroyable ce type !   Il a gouverné le pays pendant 5 ans, il laisse son parti politique en vrac (...) et il continue à donner la leçon à tout le monde"" remarque Yannick Jadot \n\n#8h30Politique",homme
"Qui se souvient du poisson d’avril de @Francois_Ruffin à @BFMTV.\n\nSah quel plaisir, c’était vraiment un moment drôle ",homme
"Jeudi dernier, le gouvernement a déposé un projet de loi sur la laïcité de l’État.\nJe dis : enfin!\nC’est un débat qui dure depuis plus de 10 ans.\nIl est temps qu’un gouvernement mette en place des règles claires pour tout le monde!\n\n#PolQc",homme
"#Jplus1Vintage\n @rollcourbis sur l'incroyable dernière journée de championnat 98/99 : ""Là on commence à y croire. Et d'un coup je vois Paga qui me fait signe..."" \n\n François Grenet : ""Je pleure de bonheur. À ce moment là je suis ivre de joie."" ",homme
Le gouvernement prétend lutter contre l’évasion fiscale (manque à gagner de 100 milliards d’euros par an !) ... mais entend supprimer des milliers de postes aux finances publiques. Nouvelle hypocrisie parmi tant d’autres ... Pétition signée !,homme
"@BouloGiletJaune bonjour, vous le savez peut-être (silence médiatique), les agents des Finances Publiques (impôts etc.) luttent actuellement pour sauver des services de proximité, partout en France. Pourriez-vous SVP signer et relayer notre pétition? http",homme
Fathers in action at the 1994 AFCON in Tunisia  by @Esamovichh\n\n#Zaire: Roger Lukaku (Romelu Lukaku’s father)\n\n#Ghana: Abedi Pele (Andre & Jordan Ayew’s Dad)\n\n#Gabon: Pierre-François Aubameyang (Pierre-Emerick Aubameyang’s father)\n\n#Senegal: Sané Souleymane (Leroy Sané’s dad),homme
"Je vous remercie tout le peuple marocain pour votre chaleureux accueil. Que le Tout-Puissant, clément et miséricordieux, vous protège et qu’il bénisse le Maroc ! #VoyageApostolique",homme
"François Hollande, le destructeur de tout, vient donner des leçons politiciennes au 20h de la télé d'État. Plus trash, tu meurs.",homme
J’étudie la mécanique de son cœur avec passion. Je tente d’en ouvrir les serrures bloquées avec des clés douces.\n\nMathieu Malzieu.\n\nFrançois Rocca. pic.twitter.com/71CtmBfXXf,homme
« Nicolas Sarkozy enc*** ! François Hollande enc*** ! Emmanuel Macron enc*** ! Dites-moi qui j’ai oublié ?! » ,homme
"""J'ai du mal à penser que le Brexit va être défavorable au Royaume-Uni économiquement."" François Lenglet  #CPolitique",homme
Mobilisation générale pour nos têtes de listes aux eeuropéennes François Xavier Bellamy et Agnès Evren.\nL 'Essonne toujours au Rdv des grands événements \n#LREurope2019,homme
"""Les résultats économiques de François Hollande ont été tellement mauvais qu’il n’a pas été en mesure de se présenter à sa propre succession"", cingle Schiappa\n\nPrincipal conseiller économique de F.H, 2012-2014 : E.Macron\n\nMinistre l’économie de F.H, 2014-2016 : E.Macron\n\n ",homme
"""Un ancien Président ne devrait pas dire ça."": Marlène Schiappa critique les propos de François Hollande sur Emmanuel Macron ",homme
" Cher President @EmmanuelMacron pardonnez à François Hollande. Sa rancœur lui fait perdre la raison. Quant à moi, j'ai honte de l'avoir tant soutenu. Non #Hollande n'est pas un homme d'Etat. Ses amis politiques avaient donc raison. Dommage et #adieu. Cet interwiew est inique.",homme
"Les Français les plus nuls d’Europe (après Chypre) en sciences. Et là tu comprends pourquoi on a peur des OGM, des vaccins et du nucléaire.:)",homme
"Le pape François et frère Jean-Pierre, dernier survivant du monastère de Tibhirine et qui vit aujourd'hui à Midelt, au Maroc  ",homme
"PRÉCIS DE ZÉROZOÏSME \nArt et philo. 4 tomes, 8e éd. \n\n#art #artiste #artcontemporain #musée #histoireDeLart #culture #livre #roman #actualité\n\nTOME 1-2-3-4 sur KINDLE et KOBO :\n\nhttps://www.amazon.fr/FRAN%C3%87OIS-PIERRE-BLEAU-dit-Z%C3%89RO-ZOO/e/B06XJPDYZ9/ref=ntt_dp_epwbk_0 …\n\nhttps://www.kobo.com/fr/fr/search?query=fran%C3%A7ois+pierre+bleau+%28dit+z%C3%A9ro+zoo%29 …\n\nLE SITE …https://precis-de-zerozoisme-de-zero-zoo.blogspot.ca/ ",homme
"Encore un effort, les gilets jaunes ! Voilà leur angoisse : des barbecues sur des ronds-points ! #giletsjaunes",homme
"#PapeAuMaroc : opération portes grandes ouvertes pour les migrants, recommande #Francois. Pas #FrançoisRuffin : l’autre. Peut-on humblement lui suggérer de les accueillir fissa en masse au #Vatican? Charité bien ordonnée se doit de commencer par donner l’exemple.",homme
"Pour mettre fin à toutes les calomnies :\n\n Oui, @Francois_Ruffin a de la compassion pour les petits commerces qui ont été vandalisés.\n\nIl est même allé plus loin ",homme
"Et dans mon coin calme ..\nToujours les chats prudents, les chats silencieux promènent leur beauté, leur grâce et leur mystère.\n\nFrançois Coppée. ",homme
"Le jour où le pape François viendra en visite officielle à l'Eglise de St-Etienne-du-Rouvray rendre hommage au père Hamel égorgé par des islamistes en plein office, alors il remontera dans mon estime.",homme
"Justice fiscale et sociale, 1ères solutions : réserver le CICE aux PME (20 milliards), rétablir l’ISF en exonérant à 100% toutes les sommes s’investissant dans le capital des PME (4 milliards), supprimer la Flat tax (3 milliards). Trop « complexe » pour la pensée du Président ?",homme
"Épicerie en Chine - pas d'argent, pas de carte de crédit, pas de téléphone   Reconnaissance faciale",homme
"Le 31 mars 1547, à l'âge de 52 ans, François Ier meurt au château de Rambouillet.\nSa mort survient le jour de l'anniversaire de son 2ème fils, Henri, futur Henri II. On dit que François a su gouverner le royaume jusqu'à son dernier souffle.\n#Histoire #CeJourLà #Roi",homme
"#ONPC\nLe mec a un melon énorme. @Francois_Ruffin : « JE suis un écrivain, JE suis un réalisateur, J’AI été césarisé, JE suis un artiste d’abord! » \nEt bien, quand on est artiste, on ne le dit pas. Ça se voit. \nEt toi, ça ne se voit pas, désolé.",homme
"Le Roi Mohammed VI, en sa qualité de Prince des Croyants, reçoit le Pape François à Rabat. Une fille et un garçon offrent au Souverain pontife un bouquet de fleurs. Le garçon, coiffé d'un tarbouche de Fès, porte une sublime djellaba. La fille porte un caftan, cheveux sans voile ! ",homme
Le pape François au #Maroc  avec Sa Majesté le Roi  Mohammed VI. Welcom Sa Sainteté le Pape une fois de plus en Afrique. #Maroc ,homme
" « Au lieu de rééquilibrer les plateaux de la balance, Macron prône des décisions fiscales & sociales qui viennent aggraver le mal »\n\nHier soir dans #ONPC, venu pour présenter son film #JVeuxDuSoleil , @Francois_Ruffin a dénoncé le creusement des inégalités !",homme
"""Le rôle du pouvoir politique c'est de s'interposer entre les faibles et les forts."" @Francois_Ruffin #ONPC",homme
"""C'est un film sur des hommes et des femmes qui, à un moment, ont revêtu le gilet jaune"" @Francois_Ruffin #ONPC",homme
"François-Xavier Bellamy, tête de liste aux européennes pour Les Républicains, fait salle comble pour son meeting à Cognac. @fxbellamy",homme
"#LTS \n- François Ruffin : ""Les gilets jaunes, c’est le moment où les muets sont devenus bavards""-\n\n""Malheureusement, c’est aussi le moment où les voyants sont devenus borgnes!"" \n\n Les infos de @alexvizorek",homme
